drug_name,gene_name
CAMPTOTHECIN,MGMT
"NITROFURANTOIN, MACROCRYSTALS",XDH
RITUXIMAB,HGF
LEVOCABASTINE HYDROCHLORIDE,HRH1
ACETOPHENAZINE MALEATE,DRD2
TRIFLUPROMAZINE HYDROCHLORIDE,DRD2
MECLOFENAMATE SODIUM,ALOX5
DIBUCAINE HYDROCHLORIDE,SCN5A
MOLINDONE,HTR2A
HALOPERIDOL LACTATE,HTR2A
SUFENTANIL CITRATE,OPRM1
LEVORPHANOL TARTRATE,OPRM1
DONEPEZIL HYDROCHLORIDE,ACHE
BUTORPHANOL TARTRATE,OPRM1
PREDNISOLONE ACETATE,NR3C1
URSODIOL,NR1H4
SELEGILINE HYDROCHLORIDE,MAOB
MINOXIDIL,KCNJ11
PHENOXYBENZAMINE HYDROCHLORIDE,ADRA1D
NIFEDIPINE,CACNA1C
AMLODIPINE MALEATE,CACNA1D
INDACATEROL MALEATE,ADRB2
EUROPIUM-LABELLED INSL3,APPL1
DOCOSANOL,PPP1R3B
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM-AAES,COL6A2
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM-AAES,COL18A1
CHEMBL:CHEMBL584235,KCNH2
METFORMIN HYDROCHLORIDE,NDUFB6
PROPARGITE,NFE2L2
METFORMIN HYDROCHLORIDE,NDUFAB1
ACITRETIN,RXRB
BUPARLISIB HYDROCHLORIDE,PIK3R1
TIGECYCLINE,RPSA
PEGINTERFERON ALFA-2B,IFNAR1
ACETAMINOPHEN,FAAH
ACARBOSE,LPL
BMS-779788,NR1H2
ILX23-7553,VDR
ANTIESTROGEN,NOS1
AG-24322,CDK2
UTOMILUMAB,TNFRSF9
NV-128,NDUFB6
PF-03715455,MAPK14
LY-2811376,BACE1
TA-5493,MAPK14
NKTR-171,SCN5A
AG-13958,FLT4
DELGOCITINIB,EPHB2
INFIGRATINIB,FGFR4
GSK163090,SLC6A4
GSK163090,HTR1A
RISOVALISIB,PTEN
LADARIXIN,CXCR1
SEMAXANIB,KIT
INDIBULIN,TUBB4B
TOSEDOSTAT,LNPEP
ETANERCEPT-SZZS,HLA-DRB1
OPROZOMIB,PSMB9
VINFLUNINE,TUBB4A
ARBACLOFEN PLACARBIL,GABBR1
VERUBULIN,TUBB4B
BEGACESTAT,PSEN2
VOGLIBOSE,GAA
VOGLIBOSE,SI
HEXYLRESORCINOL,AR
CAL,PTHLH
AZ9773,TNF
CELIPROLOL,ADRB1
CYPROTERONE ACETATE,PGR
DUTETRABENAZINE,SLC18A2
PF-03732010,CDH3
BMS-986158,BRD2
CD24FC,HMGB1
ONASEMNOGENE ABEPARVOVEC-XIOI,SMN2
TAZEMETOSTAT HYDROBROMIDE,EZH2
CD24FC,HSPA1A
SELPERCATINIB,KIF5B
TELISOTUZUMAB VEDOTIN,TUBB3
ROZANOLIXIZUMAB,FCGRT
TAS-117,AKT1
PERZINFOTEL,GRIN2B
EXALUREN,RPL36A
LANIFIBRANOR,PPARA
SUTEZOLID,RPSA
APL-501,PDCD1
LAROTAXEL,TUBB4B
TUSAMITAMAB RAVTANSINE,TUBB4A
TAS0612,RPS6KA1
TAS0612,RPS6KA3
ANG1005,LRP1
CONTELTINIB,IGF1R
KBP5209,ERBB2
PINATUZUMAB VEDOTIN,TUBB4A
EDASALONEXENT,RELA
AMCENESTRANT,ESR1
EPCORITAMAB,MS4A1
EPCORITAMAB,CD3E
VB-201,CD14
THERAPEUTIC ANDROGEN,NTRK1
BRIVOLIGIDE,EGR1
CLOMIPRAMINE,CYP2B6
BATIRAXCEPT,GAS6
TALETRECTINIB,NTRK3
SOBLIDOTIN,TUBB4B
CALCIMYCIN,DRD1
2-[(FORMYL-HYDROXY-AMINO)-METHYL]-HEPTANOIC ACID [1-(2-HYDROXYMETHYL-PYRROLIDINE-1-CARBONYL)-2-METHYL-PROPYL]-AMIDE,NFE2L2
CHEMBL:CHEMBL1270169,MAPK1
CHEMBL:CHEMBL600313,NFE2L2
LABETALOL,CYP3A4
CHEMBL:CHEMBL1270168,GLP1R
CHEMBL:CHEMBL339587,GAA
ALTISSIMACOUMARIN F,SIRT1
CHEMBL:CHEMBL604321,ATXN2
COCHINCHINENIN C,ALB
RIGOSERTIB,PIK3CG
MEDRYSONE,NFE2L2
CHEMBL:CHEMBL2332783,HSPB1
PROCHLORPERAZINE,TP53
CHEMBL:CHEMBL596839,NPC1
LANSOPRAZOLE,IL1B
CHOLECALCIFEROL,ALOX15
PROPANIL,AR
CHEMBL:CHEMBL12658,BRCA1
CHEMBL:CHEMBL584635,SMAD3
AZD9567,BDNF
"9,10-PHENANTHRENEQUINONE",NCOR2
PF-562271,SIK2
"N-DOCOSATETRA-7,10,13,16-ENOYLETHANOLAMINE",VDR
CHEMBL:CHEMBL1601846,CASP7
CAULIBUGULONE D,TP53
CHLOROACETIC ACID,NFE2L2
RG-1530,INSR
SNC80,CYP2D6
CHEMBL:CHEMBL151797,ALDH1A1
CHEMBL:CHEMBL1269845,ALDH1A1
CHEMBL:CHEMBL502774,SMN1
QUERCETIN,HSF1
FISETIN,HSD17B10
LOVASTATIN,AKT1
PROPANIL,CYP3A4
CHEMBL:CHEMBL1797712,CREBBP
TRACAZOLATE,CYP2D6
CHALCONE,VDR
DASATINIB ANHYDROUS,ERBB2
RS-17053,CYP3A4
CHEMBL:CHEMBL1593717,CYP2D6
IDARUBICIN,THRB
CHEMBL:CHEMBL530733,CYP1A2
CHEMBL:CHEMBL1606,ATXN2
CANTHARIDIC_ACID,ATXN2
STANOZOLOL,NFE2L2
PLUMBAGIN,MAPK1
SULFADOXINE,CYP2D6
COUMAPHOS,CYP3A4
CHEMBL:CHEMBL602969,MPI
SERTINDOLE,AR
CHEMBL:CHEMBL589922,KCNH2
TANGERETIN,ABCB1
RESACTIN A,NFE2L2
2-APB,CYP1A2
CHEMBL:CHEMBL463783,SMAD3
NAFTOPIDIL,ADRA1A
SNS-314,KIT
(-)-STEPHOLIDINE,DRD2
TRIM,CYP1A2
CHEMBL:CHEMBL1417470,GNAS
LAMOTRIGINE,CYP2D6
FEBUXOSTAT,AR
EPINEPHRINE,VDR
4-METHYLBENZOIC ACID METHYL ESTER,ESR1
DEXAMETHASONE,CYP1A2
BUTAPROST (FREE ACID FORM),APOC4
CLONIDINE HYDROCHLORIDE,CYP2C19
METHYLTESTOSTERONE,ESR1
PROCHLORPERAZINE,CYP2D6
OXIDOPAMINE,VDR
AMITRIPTYLINE HYDROCHLORIDE,GNAS
CHEMBL:CHEMBL476501,CYP1A2
4-METHYLTHIOAMPHETAMINE,SLC6A4
ACEQUINOCYL,TP53
CHEMBL:CHEMBL269881,MAPK3
DIMETHYL FUMARATE,NFE2L2
CHEMBL:CHEMBL590706,NOD2
CHEMBL:CHEMBL1255647,FASN
(S)-PINACIDIL,CYP1A2
FRAXETIN,HSD17B10
ACRIDONE,GAA
DAMNACANTHAL,ALDH1A1
LORECLEZOLE,CYP1A2
CLOBENPROPIT,CYP1A2
DASATINIB ANHYDROUS,SYK
CHEMBL:CHEMBL476025,PIM1
ILORASERTIB,ROCK1
CONICASTEROL B,NR1I2
CHEMBL:CHEMBL294747,CYP2C19
CAULIBUGULONE B,CYP3A4
RITONAVIR,VDR
JP1302,KCNH2
CHEMBL:CHEMBL68534,ALOX15
ARBACLOFEN,CYP2C19
13-CIS-RETINAL,ESR1
CLOXYQUIN,SMAD3
DOXEPIN HYDROCHLORIDE,CYP1A2
TETRANDRINE,ATXN2
CHEMBL:CHEMBL401565,NFKBIA
PROCHLORPERAZINE,CYP3A4
CHEMBL:CHEMBL408422,ABCB1
TERAZOSIN,CYP2D6
CHEMBL:CHEMBL578515,GLP1R
ILORASERTIB,PKN2
CALCIMYCIN,ATXN2
CLOMIPRAMINE,TP53
SULFURIC ACID,HMGB1
CITROPTEN,CYP3A4
CLOXYQUIN,PPARD
GARLIC,NAT2
CHEMBL:CHEMBL599013,DNMT1
TORMENTIC ACID METHYL ESTER,HSD11B1
LOBARIC ACID,PTPN1
3-HYDROXYANTHRANILIC ACID,CASP6
NORGESTREL,AR
ZM336372,TP53
HESPERADIN,MAPK8
CILOSTAZOL,CYP2C19
BENZYLACETONE,ALDH1A1
LINOPIRDINE,CYP2C9
CHEMBL:CHEMBL421215,CYP2C19
TH0318,GLP1R
RETINYLRETINOATE,JUN
A77636,TP53
INDOXACARB,AR
"1,10-PHENANTHROLINE",RORC
ROXINDOLE,CYP1A2
DALAZATIDE,KCNA3
ILORASERTIB,FGFR1
CHLORDIAZEPOXIDE,AR
BMS-564929,AR
METHYLEUGENOL,NFE2L2
RALOXIFENE HYDROCHLORIDE,CYP1A2
XANTHOHUMOL,MAPK14
GENTAMICIN,CYP2C19
ESTRADIOL VALERATE,CYP3A4
CHEMBL:CHEMBL1456848,NOD2
ILORASERTIB,PRKAA1
RT3,VDR
SN-38,HDAC2
SN-38,HDAC9
3-METHYLCHOLANTHRENE,AHR
"5,7-DIHYDROXY-4-METHYLCOUMARIN",TNF
CHEMBL:CHEMBL1873045,SMAD3
ROBUSTIC ACID,TP53
TRICLOFENOL,RORC
ROBOTNIKININ,SHH
IODOFORM,NFE2L2
PROCHLORPERAZINE,ATXN2
CHEMBL:CHEMBL587849,CYP2C9
CHEMBL:CHEMBL1456848,GNAS
CHEMBL:CHEMBL471005,ALDH1A1
[125I]C3A (HUMAN),ACACA
LAPACHONE,NFKB1
REDIOCIDE A,GCGR
DIDECYLDIMETHYLAMMONIUM CHLORIDE,AR
FTI 276,VDR
FELBAMATE,CYP3A4
CHEMBL:CHEMBL453818,TUBB4A
FRAXIDIN METHYL ETHER,HSD17B10
ZM336372,CYP1A2
NAPHTHOQUINONE,MAOB
TOZASERTIB,LCK
M-CHLOROPHENYLPIPERAZINE,CYP1A2
ISOFENPHOS,AR
DICHLOROPHEN,ALOX15
STIROFOS,AR
PLUMBAGIN,ALDH1A1
GLYBURIDE,SLC2A4
DIHYDROGAMBOGIC ACID,ALOX15
CHEMBL:CHEMBL1320453,NPC1
CIMETIDINE,CYP2D6
PIRINIXIC ACID,CYP3A4
ARACHIDONYL TRIFLUOROMETHYL KETONE,VDR
THIRAM,GAPDH
DIENOCHLOR,THRB
CHEMBL:CHEMBL1329326,CYP2D6
CHEMBL:CHEMBL297304,THRB
AFIMOXIFENE,ATXN2
CHEMBL:CHEMBL539954,AR
APRAMIDE A,F2
PESUDOGINSENOSIDE RP1 METHYL ESTER,MAPK1
ELLAGIC ACID,VDR
[3H]GBR12935,TP53
ENTRECTINIB,BLK
CHEMBL:CHEMBL587849,CYP3A4
QUETIAPINE FUMARATE,DRD3
PSORALEN,CYP2C19
INGENOL MEBUTATE,PRKCI
ROTENONE,PPARG
PHENETHYLISOTHIOCYANATE,TRPV1
MEPINDOLOL,ADRB2
CHEMBL:CHEMBL578504,NFE2L2
OBTUSAQUINONE,VDR
R-1487,MAP4K4
CHEMBL:CHEMBL591618,TP53
AG1478,MAPK1
FISETIN,ALOX15
CHEMBL:CHEMBL598663,ALOX15
TRETINOIN,VDR
LAPACHOL,SMN2
LAPACHOL,SMN1
AMILORIDE,HSD17B10
AMCINONIDE,HIF1A
ANACARDIC ACID,KAT2B
CHEMBL:CHEMBL471226,CYP2C9
ILORASERTIB,EGFR
CLOXYQUIN,PTPN22
TAMATINIB,NTRK2
CHLORMETHIAZOLE,CYP1A2
CHEMBL:CHEMBL528316,AR
SPIRADOLINE,AR
PAPAVERINE HYDROCHLORIDE,CYP3A4
PHENOTHIAZINE,NFE2L2
RG-1530,MAPK14
SAPPANONE A DIMETHYL ETHER,ALDH1A1
CHEMBL:CHEMBL1915783,FAAH
OXYQUINOLINE SULFATE,NFE2L2
DEOXYVASICINONE,CYP1A2
CHEMBL:CHEMBL602969,THRB
CHEMBL:CHEMBL316796,ALDH1A1
CLOFIBRATE,CYP2C19
INDOPROFEN,NFKB1
CYCLANDELATE,AR
CHEMBL:CHEMBL239439,CYP1A2
SALMETEROL XINAFOATE,KCNH2
AURINTRICARBOXYLIC ACID,ALOX15
PIRINIXIC ACID,CYP2D6
SB 204741,CYP1A2
CHEMBL:CHEMBL239439,ALDH1A1
CHEMBL:CHEMBL528712,ATXN2
BERKELEYACETAL B,MMP3
OLVANIL,CYP3A4
NEPAPRAZOLE,NFE2L2
13-CIS-RETINAL,NFE2L2
CARBOQUONE,AR
CHEMBL:CHEMBL580340,MAPK1
ELIPRODIL,CYP3A4
"6,4'-DIMETHOXYFLAVONE",SMN2
"6,4'-DIMETHOXYFLAVONE",SMN1
VITAMIN A,ESR1
ZK159222,VDR
LINEZOLID,CYP1A2
PYRITHIONE ZINC,AR
NITRALIN,AR
LOVASTATIN,RORC
RG-1530,BLK
MIDAZOLAM HYDROCHLORIDE,CREBBP
CLOPIDOGREL,CYP2D6
BENSULIDE,PPARG
SNS-314,MET
PICEATANNOL,GFER
ISOBERGAPTENE,CYP3A4
TRIBROMSALAN,PPARD
CHEMBL:CHEMBL592118,GLP1R
PERHEXILINE,CYP3A4
CHEMBL:CHEMBL475908,SMN2
CHEMBL:CHEMBL536599,NFE2L2
QUERCETIN,ALOX15
CHEMBL:CHEMBL591618,SMAD3
DESOXIMETASONE,AR
HESPERADIN,TYK2
CHEMBL:CHEMBL1574420,SMN1
CHEMBL:CHEMBL609628,KCNH2
CHEMBL:CHEMBL580819,ATXN2
ALAZANINE,VDR
NITAZOXANIDE,CYP3A4
CHEMBL:CHEMBL41680,CYP1A2
GAMBOGENIC ACID,TXN
DIBENZOYLMETHANE,AR
DORAMAPIMOD,MAP4K4
PROGESTERONE,CYP2D6
SNS-314,NTRK3
BYROSTATIN 1,RASGRP1
CLOFLUCARBAN,PPARD
N- (9-FLUORENYLMETHOXYCARBONYL)-L-LEUCINE,ALDH1A1
SULFADOXINE,CYP3A4
MODAFINIL,CYP2C9
AMCINONIDE,AR
HALOFANTRINE HYDROCHLORIDE,CYP2D6
ANETHOLE TRITHIONE,PTPN1
VOLVALERENAL D,MAPK1
DEFEROXAMINE,MMP12
IPSAPIRONE,CYP2C19
ERLOTINIB,FLT1
QUERCETIN,CYP2C19
ETHACRIDINE LACTATE,HSD17B10
CHEMBL:CHEMBL171699,SMAD3
CHEMBL:CHEMBL1255944,SMAD3
CINOBUFOTALIN,NFE2L2
GENTAMICIN,CYP2C9
CHEMBL:CHEMBL1946449,AR
ADAVOSERTIB,JAK2
2-IODOACETAMIDE,ALOX15
PIFEXOLE,NPC1
CHEMBL:CHEMBL548469,KCNH2
SCRIPTAID,HDAC5
CHEMBL:CHEMBL548540,ALDH1A1
(R)-IBUPROPHEN,PTGS2
PYRITHIONE ZINC,VDR
CHEMBL:CHEMBL85194,CYP1A2
CONICASTEROL B,NR1H4
NELFINAVIR MESYLATE,CYP3A4
CHEMBL:CHEMBL42355,NFE2L2
IRINOTECAN HYDROCHLORIDE,HSD17B10
TAMATINIB,LCK
FLUPIRTINE MALEATE,KCNH2
SAPPANONE A DIMETHYL ETHER,CYP3A4
PROGESTERONE,CYP3A4
CHEMBL:CHEMBL1498652,ALDH1A1
HARMALOL,BRCA1
SULFINPYRAZONE,VDR
CHEMBL:CHEMBL1630084,ENPP2
PROTOPORPHYRIN DISODIUM,WRN
VER-3323,CYP2D6
RALOXIFENE HYDROCHLORIDE,PPARG
DICLOFENAC SODIUM,CYP2D6
MONOBENZONE,CYP1A2
AMPEROZIDE HYDROCHLORIDE,KCNH2
SNS-314,PRKCD
PYROGALLOL,HSD17B10
DASATINIB ANHYDROUS,AR
TERAZOSIN,CYP2C9
A68930,CYP2C19
CHEMBL:CHEMBL583578,SMN2
SORAFENIB,AXL
ISOFLUPREDONE ACETATE,AR
BENZPIPERYLON,GLP1R
BEMESETRON,KCNH2
2-NITROANISOLE,ALDH1A1
QUERCETIN,CYP1A2
BENZO[DEF]CHRYSENE,AHR
DOXEPIN HYDROCHLORIDE,ALDH1A1
CHEMBL:CHEMBL303124,ADORA1
[18F]FLUORORASAGILINE,MAOB
PROADIFEN,CYP3A4
DEXPROPRANOLOL,CYP2C9
ESOMEPRAZOLE SODIUM,CYP2C19
ELTROMBOPAG,F5
FLUVOXAMINE,CYP2D6
PEGINTERFERON ALFA-2B,IFNL3
TRAMADOL,CYP2D6
ALK/TRK INHIBITOR TSR-011,ALK
BORTEZOMIB,FLT3
IDARUBICIN,FLT3
ALPELISIB,PIK3CD
INDOMETHACIN,ADM
BLEOMYCIN,ADK
GENERIC DRUG,APOA1
PROTEIN SYNTHESIS INHIBITOR,APOA1
CHOLESTYRAMINE RESIN,APOB
RECOMBINANT FLT3 LIGAND,BAX
PROCARBAZINE,BAX
ROFECOXIB,BAX
SULFORAPHANE,BAX
HYPERBARIC OXYGEN,BCL2
MUC-1 ANTIGEN,BCL2
GELDANAMYCIN,CD28
HYDROQUINONE,CD40
GENTAMICIN,CD44
MONOCLONAL ANTIBODY SGN-14,CD40
TERFENADINE,CD86
RECOMBINANT TRANSFORMING GROWTH FACTOR,CDK4
SODIUM SALICYLATE,CDKN1A
ISOPROTERENOL,CSF2
SODIUM SALICYLATE,CSF2
VINORELBINE,CSF2
METHIMAZOLE,CTLA4
ANTIBIOTIC,CXCL10
PROGESTERONE,CTSC
ERLOTINIB,CYP2D6
BORTEZOMIB,E2F1
COUMARIN,F9
CHONDROITIN SULFATES,FCGR3A
FINASTERIDE,FGFR1
NONSTEROIDAL ANTIINFLAMMATORY DRUG,FGF2
RECOMBINANT CYTOKINE,FGR
RECOMBINANT LYMPHOKINE,FGF2
THERAPEUTIC CORTICOSTEROID,FGF2
GELDANAMYCIN,FLT3
DAIDZEIN,FOS
PREDNISOLONE,G6PD
ARGIPRESSIN,GCG
DICLOFENAC SODIUM,GDF15
IPOMEANOL,GGT1
ISOPROTERENOL,GFAP
PROGESTERONE,GFAP
ANTHRACYCLINE ANTINEOPLASTIC ANTIBIOTIC,GYPA
ETHER,GYPA
HYPERBARIC OXYGEN,HIF1A
WORTMANNIN,HGF
BACILLUS CALMETTE-GUERIN ANTIGEN,HLA-B
ANTHRACYCLINE ANTINEOPLASTIC ANTIBIOTIC,HRAS
HEPATITIS B VACCINE,HP
SODIUM SALICYLATE,HSPA4
CYCLOPHOSPHAMIDE ANHYDROUS,IFNG
DOXIFLURIDINE,IFNG
RALOXIFENE HYDROCHLORIDE,IGF1R
MESALAMINE,IL10
NIMUSTINE,IL1B
PROGESTERONE,IL2RA
ANTIDEPRESSANT AGENT,CXCL8
RECOMBINANT CYTOKINE,CXCL8
BACILLUS CALMETTE-GUERIN ANTIGEN,MAPK8
ARGIPRESSIN,MAPK8
NIMUSTINE,MGMT
ANTIOXIDANT,MGMT
LORATADINE,MPO
PYRAZINAMIDE,MPO
WORTMANNIN,MYO9B
ASCORBIC ACID,NFE2L2
CARVEDILOL,NOS1
BACILLUS CALMETTE-GUERIN ANTIGEN,NOS1
GINKGO BILOBA EXTRACT,NOS1
"ESTROGENS, CONJUGATED (USP)",NOS2
ANTISENSE OLIGONUCLEOTIDES,NR4A3
CYCLOPHOSPHAMIDE ANHYDROUS,NTF3
CHEMOPREVENTIVE AGENT,PIK3CB
OCTREOTIDE ACETATE,PIK3CG
COUMARIN,PLG
TRETINOIN,SLC2A1
URIDINE,SLC29A1
NALTREXONE,TAC1
FUROSEMIDE,TAC1
TRETINOIN,TBP
ISOTRETINOIN,TGFB1
ANTISENSE OLIGONUCLEOTIDES,TGFB1
KEYHOLE LIMPET HEMOCYANIN,TGFB1
LACTULOSE,TNF
HYDROQUINONE,TOP2A
CYCLOPHOSPHAMIDE ANHYDROUS,TNFRSF1A
ANTIOXIDANT,VDR
VALSPODAR,VDR
SELECTIVE CYTOKINE INHIBITORY DRUG CC-1088,VEGFA
BENZENE,NQO1
HYDROCHLOROTHIAZIDE,REN
SPARTEINE,CYP2D6
VORICONAZOLE,ABCC2
OLANZAPINE,ADRB3
TRABECTEDIN,ABCC2
ELTROMBOPAG,UGT1A1
ADEFOVIR DIPIVOXIL,ABCC4
DOXORUBICIN HYDROCHLORIDE,ABCC4
CYPROTERONE,NR1I2
VALPROIC ACID,LEPR
DOCETAXEL ANHYDROUS,NR1I2
GLYBURIDE,NR1I2
DOXORUBICIN HYDROCHLORIDE,NR1I2
ARTEMISININ,NR1I2
ETONOGESTREL,NR1I2
TROGLITAZONE,NR1I2
HYDROMORPHONE HYDROCHLORIDE,CYP2C9
PRIMIDONE,CYP2C9
ARSENIC TRIOXIDE,MT1A
MITOMYCIN,ABCB1
FLUVASTATIN,ABCG2
CERIVASTATIN,RYR2
CERIVASTATIN,SLCO1B1
CLARITHROMYCIN,CYP3A4
CABAZITAXEL,CYP3A4
CLARITHROMYCIN,CYP3A5
RASAGILINE,SLC22A1
METHACHOLINE CHLORIDE,RUNX1
CANNABIDIOL,AOC1
RASAGILINE,DRD2
MONOAMINE OXIDASE INHIBITOR,AKT1
ERLOTINIB,ERBB4
ERLOTINIB,CYP1A2
ERLOTINIB,CYP3A4
ERLOTINIB,MAP3K1
ERLOTINIB,CYP3A5
ERLOTINIB,NUP62
TORSEMIDE,ACE
CYSTEAMINE HYDROCHLORIDE,CFTR
LEVOTHYROXINE,NOX3
DOXORUBICIN HYDROCHLORIDE,ABCB11
THIOGUANINE,XDH
VALPROIC ACID,XBP1
OLANZAPINE,SH2B1
PITAVASTATIN,CYP3A4
ARTEMETHER,CYP3A4
MIFEPRISTONE,CYP3A4
HYDROMORPHONE HYDROCHLORIDE,CYP3A4
OXAZEPAM,CYP3A4
SEVOFLURANE,CYP3A4
SORAFENIB,CYP3A4
HYDRALAZINE / ISOSORBIDE DINITRATE,GNB3
DRUGSATFDA.NDA:021717,G6PD
CHEMBL:CHEMBL459729,FGFR1
SORAFENIB,MAPK8
PENICILLIN G POTASSIUM,HLA-B
MONTELUKAST SODIUM,LTC4S
MONTELUKAST SODIUM,CYP3A5
CAPECITABINE,CES1
CAPECITABINE,ZMIZ1
CAPECITABINE,MAN1A1
CAPECITABINE,PPARD
SUMATRIPTAN,OPRM1
FLUVASTATIN,HLA-DRB1
TREMELIMUMAB,CD274
RANIBIZUMAB,CXCL8
ANHYDROUS TACROLIMUS,IL2
GEMCITABINE,CYP2C8
ANTIHYPERTENSIVE AGENT,NOS3
ANTIHYPERTENSIVE AGENT,PTPRD
DOXORUBICIN HYDROCHLORIDE,G6PD
THIOGUANINE,DOK5
CYCLOSERINE,AKR1A1
GEMCITABINE,UBASH3B
DAUNORUBICIN LIPOSOMAL,PNPLA3
MONOAMINE OXIDASE INHIBITOR,COMT
DAUNORUBICIN LIPOSOMAL,SOD2
MONOAMINE OXIDASE INHIBITOR,SLC6A4
DOXORUBICIN HYDROCHLORIDE,CBR1
GRANISETRON,NOS1AP
THIOGUANINE,UGT1A1
EFAVIRENZ,UGT1A1
INTERFERON ALFA-2B,FTO
DOCETAXEL ANHYDROUS,ERBB3
C-MET INHIBITOR MK2461,MET
S-3304,MMP9
TSP-1 MIMETIC FUSION PROTEIN CVX-045,THBS1
AUTOLOGOUS PROSTATE CANCER ANTIGEN-EXPRESSING DENDRITIC CELL VACCINE BPX-101,CD40
CHF 4227,ESR1
DENENICOKIN,IL21R
DERSALAZINE,TNF
ETAZOLATE,PDE4A
GLUFOSFAMIDE,SLC2A5
GSI-136,PSEN2
HUMANIZED SMART ANTI-IL-12 ANTIBODY,IL12B
INCB3284,CCR2
CYC-116,PRKD2
BISEGLIPTIN,DPP4
PACLITAXEL,TOP2A
ENOXAPARIN SODIUM,F2
THALIDOMIDE,PTGS2
TST10088,MMP9
WX-554,MAP2K3
WX-UK1,PLAU
ELACESTRANT,ERBB2
TOPICAL POTASSIUM DOBESILATE,FGFR1
ATACIGUAT,NPR1
IZENCITINIB,PTK2B
UPADACITINIB,PTK2B
PEFICITINIB,PTK2B
GOLOTIMOD,STAT3
JNJ-26483327,LCK
IL-21,IL21
INOSINE 5'-MONOPHOSPHATE DEHYDROGENASE INHIBITOR FF-10501-01,CTLA4
DISITERTIDE,TGFB1
ISOFLUROPHATE,ACHE
GALLOPAMIL,ACE
ACITRETIN,STAT3
ANTI-THYMOCYTE GLOBULIN,CD1A
GSK-264220A,LIPG
GUAIACOL,CA2
ACETAMINOPHEN,SLC6A4
PAZOPANIB HYDROCHLORIDE,KIT
KW-2478,HSP90AA1
NEMORUBICIN,TOP2A
CLOTIAZEPAM,TSPO
RISLENEMDAZ,GRIN2B
AUNP-12,PDCD1
CLOBETASOL,PLA2G1B
MOXONIDINE,ADRA2B
STAUROSPORINE,IKBKB
IBUTILIDE,CALCA
VIDARABINE,ADORA2B
TIFENAZOXIDE,ABCC8
BAY-1082439,PIK3CB
ANTI-MET/EGFR MONOCLONAL ANTIBODY LY3164530,EGFR
ALVESPIMYCIN HYDROCHLORIDE,HSP90AA1
SELICRELUMAB,CD40LG
VIDUTOLIMOD,TLR9
GR79236,ABCA1
CHS-828,NAMPT
GSK2981278,RORC
HIRUDIN,F2
HARMINE HYDROCHLORIDE,NFE2L2
[3H]N-METHYL-AZ10419369,A2M
PERGOLIDE,A2M
ASTEMIZOLE,CYP2D6
YM348,HTR2C
S 16924,HTR2C
LISURIDE,HTR2C
ERGOTAMINE,NAT2
CYAMEMAZINE,SERPINA3
SRIF-28,SSTR1
ABT702,CCR2
THIOINOSINE,HBB
COMPOUND 12C [PMID: 16516466],DES
NOTCH SIGNALING PATHWAY INHIBITOR MK0752,NOTCH1
FOSINOPRIL,DAPK3
IMIDAPRIL,DAPK3
PRACINOSTAT,HDAC2
PSB-10,ABCA1
PRACTOLOL,ABO
CL316243,ACAA1
ZALOSPIRONE,HTR1A
CALINDOL,ACP5
ONTERNABEZ,CNR2
HU-210,CNR2
GV150013,CCKBR
[3H]SUMATRIPTAN,A2M
AM-630,CNR2
FLU-CCL3,ACTA1
AH10-7,GYS1
EPCORITAMAB,GATM
ROXINDOLE,ALDH1A1
NPPB,TSPO
ONATASERTIB,DPYD
GW406381,CPT1B
PEPTIDE 30 [PMID: 27019010],CPT1B
ADRENOMEDULLIN 2/INTERMEDIN,ACHE
CT-(8-32) (SALMON),ACHE
FLUFENAMIC ACID,C3
ABX-1431,MAPK14
FLUFENAMIC ACID,C5AR1
OCTANOL,C5AR1
AMG-337,COX6A1
TRANYLCYPROMINE,CP
"(2S,4S)-KETOCONAZOLE",CYP7A1
C-MET INHIBITOR AMG 337,MET
ZK118182,APOB
ECOPIPAM HYDROCHLORIDE,ALCAM
FLUPENTHIXOL,ALCAM
PERGOLIDE,ALCAM
HALOPERIDOL DECANOATE,ALCAM
MESORIDAZINE,ALCAM
A412997,ALDH2
PERGOLIDE,ALDH2
PANITUMUMAB,DXO
COMPOUND 1 [PMID: 20080612],APOC1
MRE-269,APOC1
IBRUTINIB,EPHX2
COMPOUND 9 [PMID: 26006010],ERBB4
AMG-780,ANGPT1
DAIDZEIN,BDKRB2
AFIMOXIFENE,BDKRB2
DIETHYLSTILBESTROL,BDKRB1
BMS-193884,ALDH1B1
CHEMBL:CHEMBL117217,MAP4K2
[35S]TBPS,ARNT
HM01,ALOX15
LONIDAMINE,NFE2L2
LY404187,ASS1
ALSTERPAULLONE,SLC29A1
1-AZAKENPAULLONE,SLC29A1
ML193,ADCY3
LEI-401,CRK
IFN-&BETA;,DHODH
CA2+,ITPR1
THEAFLAVIN-3′-O-GALLATE,BRCA2
CISPLATIN,CLCN6
JAK3 INHIBITOR 32,EPHB1
COMPOUND 19A [PMID: 24359159],EPHB1
GDC-0214,EPHB1
BMS-911543,EPHB1
OCLACITINIB,EPHB1
BIIB068,EPHB2
COMPOUND 13AC [PMID: 33256400],EPHB2
ORANTINIB,DRD2
RESENCATINIB,DRD2
HENATINIB,DPT
MOZAVAPTAN,AVPR1A
MK-499,BAAT
SWE101,CPT1B
